		sim
3528	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_90Percentile	0.335227272727273
3529	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Energy	0.331641285956007
3530	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Entropy	0.538461538461538
3531	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_InterquartileRange	0.559322033898305
3532	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Kurtosis	0.507936507936508
3533	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Maximum	0.326359832635983
3534	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_MeanAbsoluteDeviation	0.353760445682451
3535	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Mean	0.307692307692308
3536	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Median	0.465116279069767
3537	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Minimum	0.442953020134228
3538	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Range	0.520618556701031
3539	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_RobustMeanAbsoluteDeviation	0.595744680851064
3540	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_RootMeanSquared	0.305555555555556
3541	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Skewness	0.502145922746781
3542	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_TotalEnergy	0.331641285956007
3543	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Uniformity	0.6
3544	original_glrlm_GrayLevelNonUniformityNormalized	original_firstorder_Variance	0.402985074626866
3545	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_Autocorrelation	0.240157480314961
3546	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_JointAverage	0.392344497607655
3547	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_ClusterProminence	0.634146341463415
3548	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_ClusterShade	0.288461538461538
3549	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_ClusterTendency	0.514285714285714
3550	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_Contrast	0.504854368932039
3551	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_Correlation	0.513513513513513
3552	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_DifferenceAverage	0.555555555555556
3553	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_DifferenceEntropy	0.450980392156863
3554	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_DifferenceVariance	0.41875
3555	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_JointEnergy	0.555555555555556
3556	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_JointEntropy	0.470588235294118
3557	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_Imc1	0.585365853658537
3558	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_Imc2	0.575471698113208
3559	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_Idm	0.47741935483871
3560	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_Idmn	0.515723270440252
3561	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_Id	0.268398268398268
3562	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_Idn	0.5
3563	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_InverseVariance	0.552631578947368
3564	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_MaximumProbability	0.606060606060606
3565	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_SumEntropy	0.496062992125984
3566	original_glrlm_GrayLevelNonUniformityNormalized	original_glcm_SumSquares	0.36231884057971
3567	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_GrayLevelNonUniformity	0.681818181818182
3568	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_GrayLevelNonUniformityNormalized	1
3569	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_GrayLevelVariance	0.955555555555556
3570	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_HighGrayLevelRunEmphasis	0.585987261146497
3571	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_LongRunEmphasis	0.641666666666667
3572	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_LongRunHighGrayLevelEmphasis	0.293103448275862
3573	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_LongRunLowGrayLevelEmphasis	0.231075697211155
3574	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_LowGrayLevelRunEmphasis	0.530201342281879
3575	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_RunEntropy	0.307036247334755
3576	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_RunLengthNonUniformity	0.413793103448276
3577	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_RunLengthNonUniformityNormalized	0.605633802816901
3578	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_RunPercentage	0.4
3579	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_RunVariance	0.272727272727273
3580	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_ShortRunEmphasis	0.367713004484305
3581	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_ShortRunHighGrayLevelEmphasis	0.380184331797235
3582	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_ShortRunLowGrayLevelEmphasis	0.462809917355372
3583	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_GrayLevelNonUniformity	0.31
3584	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_GrayLevelNonUniformityNormalized	0.244147157190635
3585	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_GrayLevelVariance	0.536231884057971
3586	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_HighGrayLevelZoneEmphasis	0.52914798206278
3587	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_LargeAreaEmphasis	0.551136363636364
3588	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_LargeAreaHighGrayLevelEmphasis	0.298804780876494
3589	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_LargeAreaLowGrayLevelEmphasis	0.505376344086022
3590	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_LowGrayLevelZoneEmphasis	0.355614973262032
3591	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_SizeZoneNonUniformity	0.567307692307692
3592	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_SizeZoneNonUniformityNormalized	0.494505494505495
3593	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_SmallAreaEmphasis	0.624277456647399
3594	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_SmallAreaHighGrayLevelEmphasis	0.574468085106383
3595	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_SmallAreaLowGrayLevelEmphasis	0.230769230769231
3596	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_ZoneEntropy	0.232600732600733
3597	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_ZonePercentage	0.443946188340807
3598	original_glrlm_GrayLevelNonUniformityNormalized	original_glszm_ZoneVariance	0.386075949367089
3599	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_DependenceEntropy	0.429752066115702
3600	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_DependenceNonUniformity	0.201646090534979
3601	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_DependenceNonUniformityNormalized	0.548286604361371
3602	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_DependenceVariance	0.470588235294118
3603	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_GrayLevelNonUniformity	0.484375
3604	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_GrayLevelVariance	0.284552845528455
3605	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_HighGrayLevelEmphasis	0.55668358714044
3606	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_LargeDependenceEmphasis	0.385915492957746
3607	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_LargeDependenceHighGrayLevelEmphasis	0.351063829787234
3608	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_LargeDependenceLowGrayLevelEmphasis	0.186046511627907
3609	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_LowGrayLevelEmphasis	0.29811320754717
3610	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_SmallDependenceEmphasis	0.439393939393939
3611	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_SmallDependenceHighGrayLevelEmphasis	0.483870967741935
3612	original_glrlm_GrayLevelNonUniformityNormalized	original_gldm_SmallDependenceLowGrayLevelEmphasis	0.553314121037464
3613	original_glrlm_GrayLevelVariance	original_firstorder_10Percentile	0.166666666666667
3614	original_glrlm_GrayLevelVariance	original_firstorder_90Percentile	0.0666666666666667
3615	original_glrlm_GrayLevelVariance	original_firstorder_Energy	0.4
3616	original_glrlm_GrayLevelVariance	original_firstorder_Entropy	0.0888888888888889
3617	original_glrlm_GrayLevelVariance	original_firstorder_InterquartileRange	0
3618	original_glrlm_GrayLevelVariance	original_firstorder_Kurtosis	0.111111111111111
3619	original_glrlm_GrayLevelVariance	original_firstorder_Maximum	0.2
3620	original_glrlm_GrayLevelVariance	original_firstorder_MeanAbsoluteDeviation	0.377777777777778
3621	original_glrlm_GrayLevelVariance	original_firstorder_Mean	0
3622	original_glrlm_GrayLevelVariance	original_firstorder_Median	0.209302325581395
3623	original_glrlm_GrayLevelVariance	original_firstorder_Minimum	0.111111111111111
3624	original_glrlm_GrayLevelVariance	original_firstorder_Range	0.244444444444444
3625	original_glrlm_GrayLevelVariance	original_firstorder_RobustMeanAbsoluteDeviation	0.0444444444444444
3626	original_glrlm_GrayLevelVariance	original_firstorder_RootMeanSquared	0.0666666666666667
3627	original_glrlm_GrayLevelVariance	original_firstorder_Skewness	0.311111111111111
3628	original_glrlm_GrayLevelVariance	original_firstorder_TotalEnergy	0.4
3629	original_glrlm_GrayLevelVariance	original_firstorder_Uniformity	0.15
3630	original_glrlm_GrayLevelVariance	original_firstorder_Variance	0.111111111111111
3631	original_glrlm_GrayLevelVariance	original_glcm_Autocorrelation	0.155555555555556
3632	original_glrlm_GrayLevelVariance	original_glcm_JointAverage	0.111111111111111
3633	original_glrlm_GrayLevelVariance	original_glcm_ClusterProminence	0.146341463414634
3634	original_glrlm_GrayLevelVariance	original_glcm_ClusterShade	0.0666666666666667
3635	original_glrlm_GrayLevelVariance	original_glcm_ClusterTendency	0.0666666666666667
3636	original_glrlm_GrayLevelVariance	original_glcm_Contrast	0.0666666666666667
3637	original_glrlm_GrayLevelVariance	original_glcm_Correlation	0.216216216216216
3638	original_glrlm_GrayLevelVariance	original_glcm_DifferenceAverage	0.333333333333333
3639	original_glrlm_GrayLevelVariance	original_glcm_DifferenceEntropy	0.2
3640	original_glrlm_GrayLevelVariance	original_glcm_DifferenceVariance	0.488888888888889
3641	original_glrlm_GrayLevelVariance	original_glcm_JointEnergy	0.222222222222222
3642	original_glrlm_GrayLevelVariance	original_glcm_JointEntropy	0.0222222222222222
3643	original_glrlm_GrayLevelVariance	original_glcm_Imc1	0.0975609756097561
3644	original_glrlm_GrayLevelVariance	original_glcm_Imc2	0.155555555555556
3645	original_glrlm_GrayLevelVariance	original_glcm_Idm	0.0888888888888889
3646	original_glrlm_GrayLevelVariance	original_glcm_Idmn	0.511111111111111
3647	original_glrlm_GrayLevelVariance	original_glcm_Id	0.111111111111111
3648	original_glrlm_GrayLevelVariance	original_glcm_Idn	0
3649	original_glrlm_GrayLevelVariance	original_glcm_InverseVariance	0.311111111111111
3650	original_glrlm_GrayLevelVariance	original_glcm_MaximumProbability	0.242424242424242
3651	original_glrlm_GrayLevelVariance	original_glcm_SumEntropy	0.177777777777778
3652	original_glrlm_GrayLevelVariance	original_glcm_SumSquares	0.0444444444444444
3653	original_glrlm_GrayLevelVariance	original_glrlm_GrayLevelNonUniformity	0.318181818181818
3654	original_glrlm_GrayLevelVariance	original_glrlm_GrayLevelNonUniformityNormalized	0.955555555555556
3655	original_glrlm_GrayLevelVariance	original_glrlm_GrayLevelVariance	1
3656	original_glrlm_GrayLevelVariance	original_glrlm_HighGrayLevelRunEmphasis	0.288888888888889
3657	original_glrlm_GrayLevelVariance	original_glrlm_LongRunEmphasis	0.155555555555556
3658	original_glrlm_GrayLevelVariance	original_glrlm_LongRunHighGrayLevelEmphasis	0.0444444444444444
3659	original_glrlm_GrayLevelVariance	original_glrlm_LongRunLowGrayLevelEmphasis	0.2
3660	original_glrlm_GrayLevelVariance	original_glrlm_LowGrayLevelRunEmphasis	0.466666666666667
3661	original_glrlm_GrayLevelVariance	original_glrlm_RunEntropy	0.422222222222222
3662	original_glrlm_GrayLevelVariance	original_glrlm_RunLengthNonUniformity	0.333333333333333
3663	original_glrlm_GrayLevelVariance	original_glrlm_RunLengthNonUniformityNormalized	0.266666666666667
3664	original_glrlm_GrayLevelVariance	original_glrlm_RunPercentage	0.155555555555556
3665	original_glrlm_GrayLevelVariance	original_glrlm_RunVariance	0.0227272727272727
3666	original_glrlm_GrayLevelVariance	original_glrlm_ShortRunEmphasis	0.288888888888889
3667	original_glrlm_GrayLevelVariance	original_glrlm_ShortRunHighGrayLevelEmphasis	0.444444444444444
3668	original_glrlm_GrayLevelVariance	original_glrlm_ShortRunLowGrayLevelEmphasis	0.0666666666666667
3669	original_glrlm_GrayLevelVariance	original_glszm_GrayLevelNonUniformity	0.111111111111111
3670	original_glrlm_GrayLevelVariance	original_glszm_GrayLevelNonUniformityNormalized	0.133333333333333
3671	original_glrlm_GrayLevelVariance	original_glszm_GrayLevelVariance	0.377777777777778
3672	original_glrlm_GrayLevelVariance	original_glszm_HighGrayLevelZoneEmphasis	0.422222222222222
3673	original_glrlm_GrayLevelVariance	original_glszm_LargeAreaEmphasis	0.311111111111111
3674	original_glrlm_GrayLevelVariance	original_glszm_LargeAreaHighGrayLevelEmphasis	0.266666666666667
3675	original_glrlm_GrayLevelVariance	original_glszm_LargeAreaLowGrayLevelEmphasis	0.0666666666666667
3676	original_glrlm_GrayLevelVariance	original_glszm_LowGrayLevelZoneEmphasis	0.311111111111111
3677	original_glrlm_GrayLevelVariance	original_glszm_SizeZoneNonUniformity	0.111111111111111
3678	original_glrlm_GrayLevelVariance	original_glszm_SizeZoneNonUniformityNormalized	0.4
3679	original_glrlm_GrayLevelVariance	original_glszm_SmallAreaEmphasis	0.355555555555556
3680	original_glrlm_GrayLevelVariance	original_glszm_SmallAreaHighGrayLevelEmphasis	0.0444444444444444
3681	original_glrlm_GrayLevelVariance	original_glszm_SmallAreaLowGrayLevelEmphasis	0.133333333333333
3682	original_glrlm_GrayLevelVariance	original_glszm_ZoneEntropy	0.266666666666667
3683	original_glrlm_GrayLevelVariance	original_glszm_ZonePercentage	0.377777777777778
3684	original_glrlm_GrayLevelVariance	original_glszm_ZoneVariance	0.133333333333333
3685	original_glrlm_GrayLevelVariance	original_gldm_DependenceEntropy	0.111111111111111
3686	original_glrlm_GrayLevelVariance	original_gldm_DependenceNonUniformity	0.111111111111111
3687	original_glrlm_GrayLevelVariance	original_gldm_DependenceNonUniformityNormalized	0.355555555555556
3688	original_glrlm_GrayLevelVariance	original_gldm_DependenceVariance	0.488888888888889
3689	original_glrlm_GrayLevelVariance	original_gldm_GrayLevelNonUniformity	0.377777777777778
3690	original_glrlm_GrayLevelVariance	original_gldm_GrayLevelVariance	0.0888888888888889
3691	original_glrlm_GrayLevelVariance	original_gldm_HighGrayLevelEmphasis	0.666666666666667
3692	original_glrlm_GrayLevelVariance	original_gldm_LargeDependenceEmphasis	0.288888888888889
3693	original_glrlm_GrayLevelVariance	original_gldm_LargeDependenceHighGrayLevelEmphasis	0.222222222222222
3694	original_glrlm_GrayLevelVariance	original_gldm_LargeDependenceLowGrayLevelEmphasis	0.0222222222222222
3695	original_glrlm_GrayLevelVariance	original_gldm_LowGrayLevelEmphasis	0.111111111111111
3696	original_glrlm_GrayLevelVariance	original_gldm_SmallDependenceEmphasis	0.266666666666667
3697	original_glrlm_GrayLevelVariance	original_gldm_SmallDependenceHighGrayLevelEmphasis	0.155555555555556
3698	original_glrlm_GrayLevelVariance	original_gldm_SmallDependenceLowGrayLevelEmphasis	0.355555555555556
3699	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_10Percentile	0.25
3700	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_90Percentile	0.121019108280255
3701	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Energy	0.356687898089172
3702	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Entropy	0.243589743589744
3703	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_InterquartileRange	0.135593220338983
3704	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Kurtosis	0.0634920634920635
3705	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Maximum	0.273885350318471
3706	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_MeanAbsoluteDeviation	0.318471337579618
3707	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Mean	0
3708	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Median	0.232558139534884
3709	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Minimum	0.201342281879195
3710	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Range	0.171974522292994
3711	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_RobustMeanAbsoluteDeviation	0.0851063829787234
3712	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_RootMeanSquared	0.111111111111111
3713	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Skewness	0.165605095541401
3714	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_TotalEnergy	0.356687898089172
3715	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Uniformity	0.25
3716	original_glrlm_HighGrayLevelRunEmphasis	original_firstorder_Variance	0.164179104477612
3717	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_Autocorrelation	0.10828025477707
3718	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_JointAverage	0.0955414012738854
3719	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_ClusterProminence	0.219512195121951
3720	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_ClusterShade	0.115384615384615
3721	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_ClusterTendency	0.242857142857143
3722	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_Contrast	0.184466019417476
3723	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_Correlation	0.513513513513513
3724	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_DifferenceAverage	0.342592592592593
3725	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_DifferenceEntropy	0.254901960784314
3726	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_DifferenceVariance	0.318471337579618
3727	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_JointEnergy	0.243055555555556
3728	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_JointEntropy	0.151260504201681
3729	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_Imc1	0.170731707317073
3730	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_Imc2	0.30188679245283
3731	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_Idm	0.167741935483871
3732	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_Idmn	0.273885350318471
3733	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_Id	0.10828025477707
3734	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_Idn	0
3735	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_InverseVariance	0.217105263157895
3736	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_MaximumProbability	0.151515151515152
3737	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_SumEntropy	0.236220472440945
3738	original_glrlm_HighGrayLevelRunEmphasis	original_glcm_SumSquares	0.101449275362319
3739	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_GrayLevelNonUniformity	0.227272727272727
3740	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_GrayLevelNonUniformityNormalized	0.585987261146497
3741	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_GrayLevelVariance	0.288888888888889
3742	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_HighGrayLevelRunEmphasis	1
3743	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_LongRunEmphasis	0.2
3744	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_LongRunHighGrayLevelEmphasis	0.103448275862069
3745	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_LongRunLowGrayLevelEmphasis	0.127388535031847
3746	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_LowGrayLevelRunEmphasis	0.295302013422819
3747	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_RunEntropy	0.261146496815287
3748	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_RunLengthNonUniformity	0.172413793103448
3749	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_RunLengthNonUniformityNormalized	0.211267605633803
3750	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_RunPercentage	0.242857142857143
3751	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_RunVariance	0.25
3752	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_ShortRunEmphasis	0.184713375796178
3753	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_ShortRunHighGrayLevelEmphasis	0.32484076433121
3754	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_ShortRunLowGrayLevelEmphasis	0.115702479338843
3755	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_GrayLevelNonUniformity	0.08
3756	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_GrayLevelNonUniformityNormalized	0.121019108280255
3757	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_GrayLevelVariance	0.229299363057325
3758	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_HighGrayLevelZoneEmphasis	0.280254777070064
3759	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_LargeAreaEmphasis	0.312101910828025
3760	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_LargeAreaHighGrayLevelEmphasis	0.159235668789809
3761	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_LargeAreaLowGrayLevelEmphasis	0.247311827956989
3762	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_LowGrayLevelZoneEmphasis	0.414012738853503
3763	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_SizeZoneNonUniformity	0.355769230769231
3764	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_SizeZoneNonUniformityNormalized	0.375796178343949
3765	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_SmallAreaEmphasis	0.280254777070064
3766	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_SmallAreaHighGrayLevelEmphasis	0.297872340425532
3767	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_SmallAreaLowGrayLevelEmphasis	0.165605095541401
3768	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_ZoneEntropy	0.210191082802548
3769	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_ZonePercentage	0.273885350318471
3770	original_glrlm_HighGrayLevelRunEmphasis	original_glszm_ZoneVariance	0.127388535031847
3771	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_DependenceEntropy	0.12396694214876
3772	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_DependenceNonUniformity	0.10828025477707
3773	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_DependenceNonUniformityNormalized	0.312101910828025
3774	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_DependenceVariance	0.464968152866242
3775	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_GrayLevelNonUniformity	0.184713375796178
3776	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_GrayLevelVariance	0.0569105691056911
3777	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_HighGrayLevelEmphasis	0.611464968152866
3778	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_LargeDependenceEmphasis	0.292993630573248
3779	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_LargeDependenceHighGrayLevelEmphasis	0.375796178343949
3780	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_LargeDependenceLowGrayLevelEmphasis	0.0813953488372093
3781	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_LowGrayLevelEmphasis	0.146496815286624
3782	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_SmallDependenceEmphasis	0.305732484076433
3783	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_SmallDependenceHighGrayLevelEmphasis	0.193548387096774
3784	original_glrlm_HighGrayLevelRunEmphasis	original_gldm_SmallDependenceLowGrayLevelEmphasis	0.337579617834395
3785	original_glrlm_LongRunEmphasis	original_firstorder_10Percentile	0.333333333333333
3786	original_glrlm_LongRunEmphasis	original_firstorder_90Percentile	0.1
3787	original_glrlm_LongRunEmphasis	original_firstorder_Energy	0.383333333333333
3788	original_glrlm_LongRunEmphasis	original_firstorder_Entropy	0.0769230769230769
3789	original_glrlm_LongRunEmphasis	original_firstorder_InterquartileRange	0.0847457627118644
3790	original_glrlm_LongRunEmphasis	original_firstorder_Kurtosis	0.2
3791	original_glrlm_LongRunEmphasis	original_firstorder_Maximum	0.283333333333333
3792	original_glrlm_LongRunEmphasis	original_firstorder_MeanAbsoluteDeviation	0.325
3793	original_glrlm_LongRunEmphasis	original_firstorder_Mean	0.0769230769230769
3794	original_glrlm_LongRunEmphasis	original_firstorder_Median	0.116279069767442
3795	original_glrlm_LongRunEmphasis	original_firstorder_Minimum	0.175
3796	original_glrlm_LongRunEmphasis	original_firstorder_Range	0.216666666666667
3797	original_glrlm_LongRunEmphasis	original_firstorder_RobustMeanAbsoluteDeviation	0.0851063829787234
3798	original_glrlm_LongRunEmphasis	original_firstorder_RootMeanSquared	0.141666666666667
3799	original_glrlm_LongRunEmphasis	original_firstorder_Skewness	0.216666666666667
3800	original_glrlm_LongRunEmphasis	original_firstorder_TotalEnergy	0.383333333333333
3801	original_glrlm_LongRunEmphasis	original_firstorder_Uniformity	0.35
3802	original_glrlm_LongRunEmphasis	original_firstorder_Variance	0.104477611940299
3803	original_glrlm_LongRunEmphasis	original_glcm_Autocorrelation	0.125
3804	original_glrlm_LongRunEmphasis	original_glcm_JointAverage	0.141666666666667
3805	original_glrlm_LongRunEmphasis	original_glcm_ClusterProminence	0.146341463414634
3806	original_glrlm_LongRunEmphasis	original_glcm_ClusterShade	0.0576923076923077
3807	original_glrlm_LongRunEmphasis	original_glcm_ClusterTendency	0.1
3808	original_glrlm_LongRunEmphasis	original_glcm_Contrast	0.0485436893203883
3809	original_glrlm_LongRunEmphasis	original_glcm_Correlation	0.0810810810810811
3810	original_glrlm_LongRunEmphasis	original_glcm_DifferenceAverage	0.12037037037037
3811	original_glrlm_LongRunEmphasis	original_glcm_DifferenceEntropy	0.0588235294117647
3812	original_glrlm_LongRunEmphasis	original_glcm_DifferenceVariance	0.275
3813	original_glrlm_LongRunEmphasis	original_glcm_JointEnergy	0.133333333333333
3814	original_glrlm_LongRunEmphasis	original_glcm_JointEntropy	0.0672268907563025
3815	original_glrlm_LongRunEmphasis	original_glcm_Imc1	0.0731707317073171
3816	original_glrlm_LongRunEmphasis	original_glcm_Imc2	0.141509433962264
3817	original_glrlm_LongRunEmphasis	original_glcm_Idm	0.108333333333333
3818	original_glrlm_LongRunEmphasis	original_glcm_Idmn	0.0833333333333333
